2514,57,150,38.6
2515,775,632,29.9
2516,1421,831,4.1
2517,626,841,10.3
2518,1146,879,38.1
2519,709,774,81.5
2520,834,1373,95.4
2521,207,1176,54.3
2522,1382,527,22.4
2523,1713,1147,21.1
2524,457,1073,81.6
2525,1755,571,53.5
2526,1968,1262,97.2
2527,1394,270,37.5
2528,1758,1036,29.5
2529,1674,281,40.3
2530,339,1433,81.6
2531,902,1129,2.3
2532,970,498,51.2
2533,489,54,42.6
2534,979,1094,94.8
2535,534,1373,30
2536,1917,520,18.5
2537,1440,768,66.5
2538,1667,547,0.2
2539,600,454,13.4
2540,128,107,7.8
2541,663,224,98.1
2542,1657,137,3.3
2543,259,1334,95.7
2544,1831,268,93.3
2545,1626,1444,30.6
2546,564,1125,18.5
2547,1555,598,70.5
2548,680,148,17.1
2549,685,122,50.4
2550,297,508,63.6
2551,1809,342,75.7
2552,1165,1402,41
2553,446,732,10.3
2554,1919,270,60.3
2555,1456,1389,92.7
2556,507,805,95.2
2557,430,437,16.7
2558,368,1440,80.4
2559,936,952,15.6
2560,1201,783,83.8
2561,1982,479,28.2
2562,1676,326,66
2563,1892,1140,28.6
2564,1391,632,53.2
2565,361,794,68.4
2566,573,788,38.4
2567,426,633,23.8
2568,43,1249,7.1
2569,1703,156,60
2570,172,1421,46.6
2571,1678,313,48.9
2572,1748,1153,19.2
2573,76,1227,81.1
2574,710,737,48.6
2575,1462,773,98.7
2576,597,1240,65.9
2577,1283,779,65.3
2578,1933,1203,21
2579,1628,394,82.8
2580,1208,1033,2.7
2581,301,380,13.2
2582,1536,437,99.1
2583,1494,497,60.6
2584,496,1456,16.8
2585,855,950,22.4
2586,666,530,57.8
2587,615,863,15.4
2588,1620,1255,97.4
2589,1567,1487,30.1
2590,1675,1129,88.9
2591,178,479,97.4
2592,812,150,19.7
2593,710,1481,46.6
2594,1160,571,39.8
2595,754,372,67.2
2596,205,1138,57
2597,1699,75,46.9
2598,355,391,22
2599,1515,109,16.8
2600,1188,931,12.7
2601,1356,278,22.7
2602,714,1213,86.7
2603,511,404,16.8
2604,1140,281,8.5
2605,1221,437,33.8
2606,128,964,82.9
2607,1441,1074,33.1
2608,799,95,18.1
2609,1492,881,80.6
2610,686,468,23.9
2611,1082,581,0.7
2612,983,693,72.1
2613,1882,1026,32.4
2614,1111,379,35
2615,1934,599,69.8
2616,689,1239,82.1
2617,947,85,15.2
2618,1725,852,46.2
2619,988,465,39.8
2620,1597,1479,62
2621,1721,902,25.5
2622,1511,1052,46
2623,1640,679,74.2
2624,72,167,91.6
2625,922,1214,66.9
2626,1135,471,30.2
2627,889,518,34.9
2628,461,844,17.7
2629,1551,1153,50.9
2630,285,26,4.7
2631,707,752,37.7
2632,943,81,81
2633,440,693,14.7
2634,1605,107,86.1
2635,755,336,58.7
2636,1256,1051,78.1
2637,601,497,88.9
2638,1632,337,36.6
2639,604,4,54
2640,495,989,5.9
2641,1766,1331,21.2
2642,990,409,27
2643,629,177,63.1
2644,1051,1310,47.5
2645,654,1321,73.4
2646,1462,869,92
2647,463,192,4.2
2648,297,7,22.3
2649,1593,1198,7.3
2650,1314,327,48.7
2651,392,588,52.3
2652,1310,1469,73.7
2653,417,325,36.6
2654,766,1489,89.2
2655,1314,1261,41.8
2656,684,384,57.1
2657,1043,679,0.2
2658,1290,539,33.3
2659,1714,1499,77.2
2660,1975,210,24.9
2661,1476,1131,8.3
2662,1587,641,45.8
2663,1768,1394,12.9
2664,357,1197,83.8
2665,658,230,35.8
2666,1734,1297,79.1
2667,1922,15,29.1
2668,1352,1387,72.1
2669,0,1008,81
2670,1743,701,24
2671,1455,943,67.8
2672,267,362,11.7
2673,1440,281,95.3
2674,357,562,22.3
2675,693,4,99
2676,1068,927,39.5
2677,510,17,49.9
2678,598,839,51.8
2679,50,397,38.9
2680,1327,836,96
2681,258,1421,33.7
2682,1760,719,10.9
2683,964,654,75.2
2684,398,1349,58.9
2685,161,314,29
2686,822,81,56.2
2687,56,275,40.5
2688,1810,131,69.9
2689,89,1179,28
2690,495,1298,37.1
2691,963,1462,75.7
2692,1171,399,86.6
2693,1242,1106,72.1
2694,750,81,18.9
2695,403,479,89.7
2696,1630,1129,42.9
2697,1235,325,56.5
2698,403,1421,22.6
2699,771,115,18.3
2700,523,844,45.5
2701,643,25,53.2
2702,244,1491,59.6
2703,738,419,25.1
2704,1851,206,67.6
2705,1211,455,50.8
2706,1483,1169,47.5
2707,785,377,73.2
2708,1459,1291,76.7
2709,1092,321,30.7
2710,253,278,72.8
2711,367,213,23.6
2712,476,1050,87.9
2713,997,958,46.5
2714,576,805,47.1
2715,854,281,13.3
2716,646,679,78.4
2717,897,922,93.1
2718,329,596,68.6
2719,658,459,7.7
2720,1296,26,40.2
2721,435,1092,18.5
2722,1736,1444,28.8
2723,1925,1391,1.7
2724,776,745,98.8
2725,362,166,3.7
2726,1525,1049,51.2
2727,1180,99,43.3
2728,722,1478,59.8
2729,1058,985,33.7
2730,262,591,11.8
2731,1616,1034,99.2
2732,938,488,95.3
2733,1497,293,73.4
2734,1879,772,95.4
2735,525,340,73.6
2736,441,797,31.9
2737,1134,380,82.8
2738,1640,416,32.2
2739,435,1108,9.6
2740,489,1052,22.5
2741,1015,1362,93.4
2742,661,1034,97.4
2743,718,92,51.8
2744,1896,756,86
2745,1994,1120,84.1
2746,1080,300,17.4
2747,535,652,84.3
2748,606,186,11.5
2749,616,1353,28.1
2750,1199,1393,32
2751,312,1160,1.8
2752,911,3,51.4
2753,1049,1400,86.7
2754,876,1418,10.7
2755,368,962,31.9
2756,1359,942,15.2
2757,1323,247,66.5
2758,160,38,23.4
2759,1675,1495,16
2760,440,861,55.4
2761,1608,1255,17.6
2762,1142,430,94.6
2763,784,1170,57.3
2764,300,710,52.6
2765,1275,244,18.6
2766,960,199,90.5
2767,1895,495,12.7
2768,1915,926,12.6
2769,1857,1193,19.4
2770,517,767,82
2771,1490,1273,14.6
2772,1027,488,74.4
2773,1872,492,86.8
2774,85,814,28.7
2775,343,794,68.3
2776,426,652,51.2
2777,490,988,32.1
2778,82,433,97
2779,495,947,65
2780,669,732,94.8
2781,1983,766,58
2782,1070,388,82.3
2783,1377,1338,86
2784,646,15,36.3
2785,260,1087,34.3
2786,659,1440,84.6
2787,684,383,56
2788,255,1392,84.4
2789,53,1044,1.9
2790,167,471,77.2
2791,792,1250,1.4
2792,1657,1248,7.1
2793,1420,19,75.5
2794,220,735,80.7
2795,922,487,83.8
2796,1690,874,90.2
2797,1360,1034,36.6
2798,760,752,57.8
2799,1258,51,62.3
2800,841,207,44.1
2801,1389,65,89.5
2802,1449,1357,40.9
2803,1045,713,7.5
2804,1948,353,2.1
2805,231,215,68.5
2806,53,454,46.7
2807,114,495,38.8
2808,827,413,70.5
2809,620,982,92.9
2810,661,1407,37
2811,774,1342,91.2
2812,1532,880,6.9
2813,1404,1278,62
2814,1151,1162,62.8
2815,151,602,37.3
2816,414,1066,30.7
2817,1755,1283,79.8
2818,246,365,90.2
2819,977,627,22.7
2820,1713,893,66.6
2821,993,710,30.1
2822,786,1060,38.2
2823,139,864,14
2824,92,360,11.9
2825,695,501,68.2
2826,318,848,78.8
2827,232,639,36.4
2828,188,939,15.4
2829,417,1238,61.1
2830,1350,308,70.9
2831,493,556,63.3
2832,13,1035,10.5
2833,1561,9,54.5
2834,1884,1103,98.4
2835,1750,263,43.5
2836,1498,29,32.6
2837,1634,1026,51.2
2838,1054,347,15.6
2839,1607,1252,3.3
2840,1619,303,57.7
2841,1113,93,78.5
2842,1849,99,27.1
2843,660,10,35.1
2844,1731,825,14.1
2845,266,692,74.5
2846,843,618,47.1
2847,1793,474,37
2848,1119,1177,20.3
2849,1046,882,11.8
2850,1371,1097,67
2851,1671,661,63.2
2852,1213,450,56.1
2853,327,1280,26.1
2854,826,646,85.5
2855,1724,1217,88.9
2856,458,433,0.1
2857,1456,460,66.1
2858,1910,252,66.7
2859,624,352,1.5
2860,250,875,76.9
2861,549,1121,4.1
2862,529,799,57
2863,1111,1206,30.8
2864,141,1089,75.6
2865,334,1341,23.3
2866,1382,1128,66.5
2867,571,1290,60
2868,229,301,4.5
2869,1372,1074,72.7
2870,1143,1012,83.2
2871,30,1267,45.7
2872,938,601,29.5
2873,1288,386,1.7
2874,1558,432,56.1
2875,1297,1421,4.7
2876,873,201,70.9
2877,927,234,8.2
2878,345,520,69.5
2879,1702,1056,10.9
2880,48,918,40.4
2881,1774,1388,82.4
2882,188,1480,22.8
2883,1510,449,75.2
2884,843,395,65.8
2885,910,1052,20.4
2886,53,1429,5.6
2887,723,33,66.1
2888,155,1059,98.1
2889,1551,265,63.6
2890,810,741,90.6
2891,1403,40,31.8
2892,635,1476,34.6
2893,1140,903,2.5
2894,595,819,27.2
2895,562,809,54.5
2896,162,835,99.6
2897,1027,1217,44.7
2898,1919,496,49.4
2899,1725,625,7.7
2900,999,1157,28.1
2901,170,1230,25.7
2902,103,794,74.4
2903,1295,90,78
2904,679,1141,98.7
2905,1826,997,8.1
2906,1044,1271,4.7
2907,309,777,43.9
2908,104,1306,96.3
2909,723,386,77.7
2910,1585,457,94.9
2911,1376,1363,82.2
2912,1482,182,29.3
2913,171,575,60.4
2914,1728,872,34.5
2915,950,255,61.9
2916,994,1069,19.5
2917,110,704,21.8
2918,1501,432,92.1
2919,1015,989,99.3
2920,39,1042,81.9
2921,1725,1051,41.4
2922,1252,783,65.7
2923,354,421,8.9
2924,1176,1012,90.3
2925,1479,527,24.9
2926,644,255,0
2927,692,322,67.9
2928,1395,519,45.6
2929,785,96,7.5
2930,352,1284,96.5
2931,1749,1161,19.1
2932,502,1218,17.8
2933,502,824,58.1
2934,216,700,28.3
2935,178,916,79.5
2936,659,501,58.1
2937,1998,1365,90.5
2938,1980,223,99.4
2939,1640,273,25.6
2940,1173,573,67.3
2941,1966,784,29.3
2942,1292,145,41.7
2943,245,1291,48.3
2944,389,840,98.2
2945,1828,89,54.6
2946,1439,1298,47.6
2947,303,303,62.3
2948,1435,174,29.4
2949,272,176,63.9
2950,233,807,99.3
2951,1810,567,70.1
2952,885,1274,7.5
2953,545,332,74.1
2954,348,591,29.8
2955,1275,1474,57.6
2956,9,1113,3.2
2957,902,590,95.4
2958,266,616,24.1
2959,1287,311,55.9
2960,1689,1211,26.4
2961,879,11,94.1
2962,1647,1311,26.3
2963,425,1255,40
2964,507,270,29.6
2965,584,1334,96.5
2966,1026,258,84.3
2967,1390,1126,3.7
2968,614,618,96.6
2969,1668,772,4.9
2970,917,568,35.4
2971,785,1138,65.6
2972,907,1371,55.7
2973,1946,1486,87.7
2974,1152,1159,65.8
2975,911,116,27.9
2976,889,854,38.3
2977,161,383,44.2
2978,1810,68,30.2
2979,664,1118,75.1
2980,1166,1315,95.4
2981,715,293,12.3
2982,1810,299,81.7
2983,555,1437,57.6
2984,158,699,3.8
2985,708,654,52.8
2986,1320,852,35.5
2987,1823,1176,54.9
2988,1109,1116,27.5
2989,647,144,86
2990,15,1008,32.5
2991,993,30,47.2
2992,508,993,81.3
2993,406,66,50.1
2994,1190,838,25.9
2995,626,1296,75.2
2996,1085,538,61.2
2997,839,732,45.5
2998,875,393,42.2
2999,813,138,55.5
3000,39,909,59.6
3001,1597,299,24
3002,519,403,76.6
3003,1722,862,62.6
3004,1664,734,44.9
3005,924,538,2.7
3006,1655,1399,76.9
3007,1140,763,13.5
3008,861,1431,13.7
3009,715,712,71.6
3010,815,1430,88.7
3011,379,182,11.2
3012,1330,1300,82.3
3013,968,1139,64.6
3014,1518,243,31.3
3015,329,1146,38.6
3016,1082,241,25.8
3017,1501,137,31.9
3018,274,1462,34.9
3019,902,229,90.1
3020,1525,25,75.4
3021,1237,964,31.1
3022,9,431,64.9
3023,1932,306,45
3024,1076,966,75.7
3025,589,704,14.7
3026,941,368,5
3027,472,1167,88.6
3028,150,1378,67.6
3029,1435,412,88.5
3030,1069,657,86
3031,261,326,83.6
3032,47,108,88.9
3033,832,873,91.2
3034,1866,495,32.7
3035,1049,1167,20.4
3036,1645,99,52.5
3037,142,677,9.3
3038,248,626,91.8
3039,1101,1498,95.8
3040,1338,1367,14.6
3041,1625,405,96
3042,1008,874,82.3
3043,111,1049,41.3
3044,608,1337,66.1
3045,1070,682,43.2
3046,215,603,47.2
3047,614,86,57.2
3048,496,1179,32.1
3049,1268,1243,12.9
3050,496,598,95.1
3051,1432,907,65.8
3052,1841,1476,23.5
3053,165,1211,59.5
3054,98,904,15.2
3055,1086,1116,27
3056,536,1318,25
3057,1244,138,43.9
3058,810,1114,88.4
3059,403,16,80.2
3060,1915,82,22.6
3061,1981,452,40.5
3062,1406,388,99.8
3063,416,441,34.4
3064,278,1468,52.4
3065,86,720,59.1
3066,1382,821,58.9
3067,1080,35,63
3068,122,338,91.1
3069,583,558,67.6
3070,1947,227,11.2
3071,898,1239,85.7
3072,807,1206,81.2
3073,388,1398,70.1
3074,588,139,8.5
3075,75,1462,17.9
3076,752,1033,64.4
3077,1733,1114,48.9
3078,180,669,5.5
3079,360,334,38.9
3080,233,775,0.2
3081,18,734,7.2
3082,1852,1072,82.6
3083,189,941,43.6
3084,784,1274,13.6
3085,1137,1073,39.1
3086,162,879,37.6
3087,912,82,91.6
3088,721,753,70.7
3089,780,1492,10.5
3090,54,1067,76.9
3091,1643,523,86.1
3092,903,1109,34.1
3093,596,888,41.7
3094,1256,325,82
3095,1892,811,28.8
3096,1987,1329,98.1
3097,1126,1141,51.1
3098,1908,1368,79.2
3099,445,484,12.9
3100,206,723,54.5
3101,1440,294,16.1
3102,1960,914,89.7
3103,1035,817,69
3104,446,1043,56.6
3105,323,395,33.3
3106,1099,631,87.4
3107,1737,734,83.6
3108,585,1166,29.3
3109,950,82,14.5
3110,1565,318,43
3111,617,808,76.6
3112,45,1376,41.4
3113,1583,1214,73
3114,1853,278,79
3115,429,95,67.4
3116,1547,425,98.4
3117,65,122,32.5
3118,1039,1365,40.2
3119,730,210,34.6
3120,1383,992,80.8
3121,964,585,27.2
3122,810,1355,32.8
3123,200,828,24.6
3124,1008,53,51.7
3125,1609,214,87.1
3126,178,293,7.8
3127,1242,216,8.3
3128,1423,779,70.1
3129,1849,275,83.8
3130,1626,868,9.5
3131,98,526,12.4
3132,1778,426,31.3
3133,881,1221,25
3134,1063,992,19
3135,417,677,52.1
3136,421,528,56.8
3137,414,1439,71.9
3138,805,538,30.9
3139,879,1135,86.4
3140,5,447,77.5
3141,920,154,97.5
3142,410,596,80.5
3143,1135,1078,60.6
3144,675,1077,62.7
3145,1154,57,55.2
3146,1660,251,11.5
3147,1728,861,17.2
3148,1002,534,72.4
3149,1372,885,87.6
3150,370,729,68.6
3151,1028,883,49.8
3152,801,73,72.9
3153,925,686,47
3154,861,923,17.8
3155,98,1104,27
3156,895,709,59.5
3157,323,108,27.2
3158,1301,483,89.9
3159,1419,48,89
3160,1522,922,38.6
3161,1974,32,60.6
3162,674,726,65.1
3163,1469,435,32.7
3164,93,1055,68.1
3165,48,826,66.4
3166,1761,393,91.4
3167,650,1105,92.5
3168,516,823,1.1
3169,1934,1147,12.2
3170,1010,488,50.4
3171,70,971,63.8
3172,745,488,90.6
3173,52,1088,41.3
3174,1091,834,92.3
3175,67,91,55.7
3176,1252,296,97.9
3177,515,9,45.9
3178,1311,1300,29.6
3179,446,32,62.7
3180,21,212,41
3181,1690,1347,77.2
3182,1060,700,45.1
3183,998,1097,5.2
3184,872,89,14.3
3185,1614,527,92.9
3186,103,1386,15.9
3187,913,786,60.4
3188,1068,1004,59.7
3189,554,939,90.8
3190,711,636,41.2
3191,1005,44,84.4
3192,675,450,77.4
3193,118,1462,54.9
3194,227,858,76.3
3195,311,448,34.7
3196,1177,886,52.8
3197,1831,823,13.9
3198,1053,1140,36.3
3199,206,843,91.8
3200,277,1146,34.9
3201,1515,242,67.2
3202,203,890,95.3
3203,1894,1041,35.8
3204,80,32,61.4
3205,1266,398,60.2
3206,1713,725,36.9
3207,1965,675,24.4
3208,1128,963,83.7
3209,43,891,23.3
3210,960,1448,98.2
3211,959,358,2.2
3212,547,633,44.4
3213,1396,1179,6
3214,1740,829,99.4
3215,696,496,12.7
3216,1716,611,52
3217,112,983,74.7
3218,848,1373,72.6
3219,1308,537,74.5
3220,1102,1072,35.7
3221,791,262,85.1
3222,530,162,12.1
3223,57,355,29
3224,1195,839,32.8
3225,1952,153,26.8
3226,182,155,96.1
3227,1929,638,61.6
3228,428,1327,61.5
3229,558,110,26.7
3230,1971,1117,37
3231,1495,206,26.1
3232,1166,495,53.6
3233,1915,682,73.5
3234,983,556,14.4
3235,24,945,58.5
3236,1120,1065,47.5
3237,920,1217,54.1
3238,1643,88,26.2
3239,853,307,73.1
3240,1110,1331,29.7
3241,1009,290,82.7
3242,406,920,81.2
3243,1962,161,23.8
3244,1133,440,17.7
3245,1074,11,80.6
3246,306,565,21.9
3247,882,640,35.6
3248,140,1337,6.2
3249,90,467,49
3250,1521,451,9.6
3251,1661,1092,54.8
3252,1646,1407,42.6
3253,802,1126,72.5
3254,141,793,83.4
3255,263,281,31.5
3256,82,581,31.2
3257,508,1462,60.3
3258,1009,1217,69
3259,1641,1268,15.7
3260,782,1490,58
3261,1836,775,12
3262,43,765,37.5
3263,860,1426,92.1
3264,103,191,25.1
3265,1257,333,54.5
3266,366,1077,48.7
3267,610,707,47
3268,1282,397,41
3269,1888,168,94.4
3270,1513,1068,33.2
3271,83,341,12.9
3272,1927,1401,48.7
3273,1742,1171,89.7
3274,1097,994,58
3275,169,720,97.8
3276,634,713,7.3
3277,282,656,62.4
3278,1918,1447,33.4
3279,1948,166,34.6
3280,409,1406,46.4
3281,580,463,36
3282,656,1433,40.5
3283,203,140,22.9
3284,1652,211,93.2
3285,257,195,40.2
3286,1888,351,66.2
3287,1711,234,21.6
3288,1327,720,95.1
3289,1715,425,49
3290,1598,889,62.5
3291,320,1402,89
3292,1481,618,17.7
3293,1945,595,32.2
3294,61,1455,35.3
3295,1045,347,37.9
3296,1162,534,97.4
3297,1946,831,50
3298,1480,485,61.2
3299,1661,1455,52.6
3300,589,1314,5.7
3301,482,296,91.3
3302,1219,1204,60.9
3303,1247,479,45.4
3304,531,491,3.2
3305,1929,1034,96.3
3306,593,314,53.2
3307,610,1079,7.4
3308,211,127,94
3309,327,121,91.5
3310,1001,71,8.2
3311,221,1125,14.5
3312,243,314,22.2
3313,439,795,18.7
3314,1975,1374,47.6
3315,1645,870,82.9
3316,1911,314,88.3
3317,1647,893,61
3318,451,23,32.5
3319,1657,238,80
3320,844,815,73.1
3321,1788,1042,56.9
3322,180,990,12.4
3323,854,1333,2.4
3324,1139,625,80.5
3325,446,1338,4.9
3326,82,1348,35.3
3327,426,961,55.4
3328,941,913,45
3329,824,654,93.7
3330,798,1093,30.3
3331,897,242,62.4
3332,603,998,33
3333,1525,1369,72.9
3334,385,825,96.5
3335,1569,604,0.3
3336,1794,474,5
3337,618,451,1.7
3338,567,1339,14
3339,1567,815,18.3
3340,864,600,0.3
3341,718,1364,9.6
3342,1706,430,81.5
3343,1199,449,31.4
3344,1281,340,79.3
3345,187,554,4.4
3346,541,1271,12.6
3347,1021,771,5.1
3348,1520,986,47.2
3349,1362,831,78.9
3350,703,1351,31.3
3351,829,502,8.3
3352,462,1016,71
3353,1840,688,88
3354,171,817,70
3355,451,383,19.8
3356,373,1126,28
3357,803,1156,2.9
3358,1889,463,49.5
3359,850,641,87.8
3360,1657,730,38.1
3361,1019,80,59.3
3362,742,384,33.8
3363,1894,187,46
3364,1186,802,86
3365,49,575,6.5
3366,1900,154,80.9
3367,673,1480,51.1
3368,43,702,92.7
3369,218,1101,37.9
3370,641,1469,79.8
3371,1638,730,8.8
3372,1897,143,36.4
3373,713,1302,66.9
3374,1752,1108,19.1
3375,9,450,15.6
3376,620,1014,66.3
3377,1863,745,9.9
3378,1066,399,78.7
3379,913,290,12
3380,1415,1161,46.5
3381,1074,1042,0.2
3382,1546,471,72
3383,1283,1076,52.2
3384,240,450,36.7
3385,1574,1312,86.3
3386,1563,373,39.3
3387,1103,142,57.2
3388,1942,600,99.4
3389,1294,924,23.7
3390,1298,449,50.6
3391,1031,637,22.4
3392,1749,674,50.5
3393,554,961,60.2
3394,314,819,64.3
3395,1476,1138,62.7
3396,1578,710,62.4
3397,1295,1057,30.3
3398,1451,7,15.7
3399,887,947,45.8
3400,1063,1115,7.8
3401,1728,1165,14.5
3402,1481,81,58.4
3403,209,662,39.8
3404,453,471,0.9
3405,1776,503,15.5
3406,1821,1279,47.2
3407,482,52,88
3408,1276,950,81.8
3409,403,835,22.5
3410,375,938,41.8
3411,1922,1211,69.1
3412,68,1176,28
3413,1127,1013,2.7
3414,1918,1379,71.5
3415,547,1162,85.2
3416,1688,100,75
3417,519,666,12.6
3418,1532,1406,85.8
3419,1585,657,20.3
3420,607,196,75.5
3421,874,1475,20.3
3422,621,545,65.1
3423,1615,1351,20.8
3424,1882,753,35.7
3425,510,259,3.7
3426,929,1405,37.1
3427,18,707,77.3
3428,557,1411,24.4
3429,1015,148,14.8
3430,918,61,56.1
3431,1403,1298,30.1
3432,1325,169,64.7
3433,741,966,97.1
3434,470,1294,3.4
3435,678,174,84.9
3436,1981,201,56.9
3437,1114,294,85.8
3438,1089,250,69.1
3439,84,1364,97.3
3440,25,514,4.1
3441,871,705,69.2
3442,1706,349,36.5
3443,201,1242,94.1
3444,1326,1035,74.8
3445,1146,190,72.7
3446,946,1397,76.9
3447,548,1071,1.8
3448,239,164,63.5
3449,1098,842,74.9
3450,1367,373,51.2
3451,691,776,50.7
3452,1272,267,25.2
3453,1468,1061,54.2
3454,970,815,73
3455,420,259,18.9
3456,1872,991,89.7
3457,1629,432,90.6
3458,883,19,12.9
3459,1450,270,44
3460,1201,491,69
3461,1167,1136,85.6
3462,517,815,41.3
3463,1348,400,47.2
3464,1223,1408,81.1
3465,209,97,98.5
3466,336,1169,14.2
3467,766,862,76.7
3468,1001,618,78.8
3469,1375,120,86.6
3470,1530,1378,72
3471,213,569,66.8
3472,26,888,30.8
3473,1853,1003,17.3
3474,413,1299,19.3
3475,1916,124,47.7
3476,574,410,4.6
3477,195,1203,98.1
3478,94,738,42.8
3479,1616,264,93.9
3480,781,960,6.3
3481,791,199,37.2
3482,467,1010,15.5
3483,1532,343,95.5
3484,72,1295,28.4
3485,1982,657,58.1
3486,882,1452,45.4
3487,1660,787,96.7
3488,991,964,42.1
3489,946,85,31.3
3490,1352,1120,67.8
3491,1715,700,46.3
3492,1966,1439,11.3
3493,1458,1496,46.7
3494,1888,130,40.8
3495,556,804,37.8
3496,1371,88,47.2
3497,1674,758,71.5
3498,1152,45,58.6
3499,977,355,30.6
3500,1872,940,29.1
3501,1256,1221,5.1
3502,850,189,50.2
3503,670,266,86.8
3504,664,42,16.4
3505,1130,949,4.3
3506,727,469,16.1
3507,1556,1127,19.5
3508,731,373,76.4
3509,1081,1104,45.5
3510,1019,676,53.8
3511,14,115,74.4
3512,889,753,33.6
3513,1975,742,64.2
3514,648,955,81.1
3515,4,1466,68.3
3516,57,433,83.5
3517,1064,160,73.8
3518,1995,239,0
3519,720,1476,8.7
3520,734,495,18.5
3521,1155,1357,83.4
3522,1625,72,0.2
3523,309,631,33.5
3524,1310,1179,54.5
3525,1029,161,26.9
3526,1007,493,85
3527,186,408,63.5
3528,1073,1053,56.8
3529,1578,953,85.6
3530,1708,934,73.5
3531,1832,971,28.2
3532,491,752,34.8
3533,1356,417,60.5
3534,783,1227,5.4
3535,1192,938,75.7
3536,10,690,11.1
3537,8,1102,54.4
3538,528,442,21.1
3539,1625,1021,12
3540,94,1432,7.2
3541,1588,939,13.1
3542,175,878,32.3
3543,1637,578,7.2
3544,1596,699,2.4
3545,849,974,7.3
3546,606,631,72.7
3547,18,1250,88.4
3548,272,502,69.7
3549,1105,922,44.3
3550,1375,1089,45.6
3551,153,479,83.6
3552,1750,1498,71
3553,472,693,67.7
3554,637,1484,54.1
3555,279,1197,37.9
3556,1063,803,59.4
3557,1538,983,40.6
3558,43,485,81.3
3559,405,524,37.2
3560,1859,1198,29.8
3561,649,721,50.6
3562,606,629,41.2
3563,1401,600,79.8
3564,1362,574,34.5
3565,1556,823,50.4
3566,795,1199,46.3
3567,377,1174,19.2
3568,825,1173,68.7
3569,1454,827,85.1
3570,1808,583,51.2
3571,947,337,40.4
3572,31,995,8.9
3573,1709,670,1
3574,1284,337,54.4
3575,1087,520,0.3
3576,622,1399,42.2
3577,974,276,34.3
3578,1149,1163,53.6
3579,1808,330,10.9
3580,376,988,61.4
3581,1169,1483,21.7
3582,1653,1237,44.5
3583,445,863,71
3584,1678,1400,54.7
3585,1545,145,75.3
3586,1739,1207,65.4
3587,1923,1061,50.4
3588,593,35,82
3589,1617,1305,50.2
3590,1195,1009,97.5
3591,247,806,92.4
3592,871,901,59
3593,1742,747,69.5
3594,861,94,36.2
3595,1309,1357,8.6
3596,524,130,8.1
3597,407,439,97.2
3598,381,173,12.3
3599,1066,1483,30.8
3600,1325,775,69.1
3601,725,828,7.6
3602,208,731,15.2
3603,1594,1067,48.5
3604,678,638,51.1
3605,1947,449,64.5
3606,257,136,49.7
3607,1362,1421,13
3608,374,807,85.8
3609,501,1332,7
3610,734,1389,62.9
3611,388,802,50.3
3612,1095,1280,67.5
3613,1601,338,29.3
3614,1189,12,12.8
3615,1717,1272,41.4
3616,1312,1448,74.4
3617,79,1033,84
3618,94,70,39
3619,623,1152,52
3620,1110,1034,12.8
3621,569,856,50
3622,695,97,8.9
3623,1142,60,60.4
3624,549,1125,40.4
3625,1841,1215,85.7
3626,1601,304,55.3
3627,1963,354,50.7
3628,1858,1008,46.8
3629,973,1491,55.3
3630,1534,1006,3.2
3631,1427,486,68.2
3632,414,636,65.1
3633,741,380,73.1
3634,246,1434,67.4
3635,1958,540,47
3636,778,105,21.8
3637,1479,154,83.4
3638,110,1256,8.6
3639,1863,677,25.3
3640,253,128,15.7
3641,943,1130,26.8
3642,1928,157,55.1
3643,792,330,10.5
3644,1926,202,84.7
3645,1416,440,98.9
3646,1608,1369,27.3
3647,489,70,93.2
3648,898,372,7.7
3649,1138,820,41.7
3650,811,1340,55.6
3651,1012,856,52.3
3652,892,1130,30.1
3653,514,356,36.2
3654,1271,642,44.2
3655,459,505,93.1
3656,951,885,42.9
3657,987,185,59
3658,1138,1211,64.1
3659,1789,1003,70.9
3660,316,1232,29.9
3661,63,389,34.2
3662,1508,217,72.6
3663,1868,682,63.3
3664,451,412,89.5
3665,1476,1028,95.9
3666,92,485,54.3
3667,447,542,51.6
3668,148,539,66.6
3669,1528,311,23.4
3670,1283,1464,5.4
3671,1159,260,37.9
3672,1275,118,94.1
3673,1171,997,12.3
3674,1714,254,30.2
3675,370,1038,1.2
3676,509,1210,51.4
3677,911,660,41
3678,1028,1089,48.8
3679,753,662,91.9
3680,908,486,12.3
3681,1913,971,59.5
3682,1115,798,81
3683,43,95,27.2
3684,524,318,77.1
3685,1477,944,90.3
3686,612,592,16.3
3687,734,1437,93.7
3688,355,1179,91.9
3689,116,984,66.3
3690,361,476,73.7
3691,1530,444,0.2
3692,1154,458,1.2
3693,693,1466,45.3
3694,57,1151,4.7
3695,429,719,45.8
3696,1717,1275,48
3697,1037,460,61
3698,1257,1115,44.6
3699,1021,859,91.4
3700,908,1022,26.4
3701,1990,941,98.1
3702,1017,1193,68.2
3703,984,363,79.6
3704,1447,853,2.8
3705,1882,1298,21.7
3706,1959,1249,57
3707,1723,1083,67.9
3708,19,963,17.2
3709,589,1327,44.4
3710,1603,846,38
3711,597,402,77.5
3712,968,1124,72
3713,1884,1057,42.4
3714,343,931,10.2
3715,1450,588,81.5
3716,1661,225,61.8
3717,1225,717,11.4
3718,740,789,22
3719,1672,836,63.1
